approval-date	reimbursement-id	case-id	amazon-order-id	reason	sku	fnsku	asin	product-name	condition	currency-unit	amount-per-unit	amount-total	quantity-reimbursed-cash	quantity-reimbursed-inventory	quantity-reimbursed-total	original-reimbursement-id	original-reimbursement-type
2026-05-17T09:23:35+00:00	8315306622		405-6251780-7368317	CustomerReturn	1460502	X001VLPA4L	B08XJVBV15	Cubelelo Drift 3x3 & 4x4 Stickerless Combo Set – Premium Dual Speed Cube Bundle for All Skill Levels – Smooth Turning, Durable, and Vibrant Stickerless Design	NewItem	INR	379.66	379.66	1	0	1		
2026-05-17T09:17:10+00:00	8315417712		404-0885257-8130720	CustomerReturn	1290300	X00239RFKR	B0DB6311DK	Cubelelo Drift Megaminx v2 Cube (New Improved Version) | 12-Sided Fun and Challenging Puzzle with Ridge Design | Smooth Turning Dodecahedron | Perfect for Speed-Cubing | Ideal for Kids & Adults	NewItem	INR	37.44	37.44	1	0	1		
2026-05-17T09:08:15+00:00	8315405212		405-3535156-3770723	CustomerReturn	1030400	X0012WM1NR	B07XPNC385	Cubelelo Drift 3x3 Black Speedcube | Beginner Cube for Kids & Adults | Magic Speed Stress Buster Brainstorming Puzzle (Multicolor) | Anti-Pop Technology | Smooth Turning | Durable	NewItem	INR	79.74	79.74	1	0	1		
2026-05-17T08:52:48+00:00	8314949512		406-4436304-3278726	CustomerReturn	1630201	X001I5SK8D	B09QMNCWYG	Cubelelo Drift Infinity Cube (Green) | Magic Puzzle Cool Mini Gadget for Stress and Anxiety Relief for Kids and Adults | Desk Finger Flip Toy for Fun and Game | for Ages 3 Years and Above	NewItem	INR	15.91	15.91	1	0	1		
2026-05-17T08:36:38+00:00	8315274372		404-4770854-8994729	CustomerReturn	1030300_EAN	X002C88WLZ	B0FBMGT6V7	Cubelelo Drift Explorer 3x3 Speed Cube | Best Starter Speedcube for Beginners | Perfect Brain Teaser for Kids Ages 4 to14 Years Old & Above Boys Girls Children | Smooth Turning Puzzle Toy for Adults	NewItem	INR	37.34	37.34	1	0	1		
2026-05-17T05:29:31+00:00	8314681682		403-8906285-9209137	CustomerReturn	1030604	X0027JJHDB	B0DRVQVFJB	Cubelelo Drift 3M v3 3x3 Magnetic Speedcube (Standard) | Latest Version with New & Improved Internal Structure for Smooth Turns & Stability | Cube Toy for 6-10 Years Old Boys Girls Adults	NewItem	INR	331.08	331.08	1	0	1		
2026-05-17T03:38:45+00:00	8314832312		403-0005733-2751550	CustomerReturn	1030700_EAN	X001P8LWWT	B0BRXJ9Q4G	Cubelelo Drift 3M Plus v2 3x3 (Magnetic) Cube | New Upgraded Version Based on MoYu RS3M v5 | Dual-Adjustment System | Premium Speedcube for Kids Boys Girls Ages 4+ Year Old & Adults	NewItem	INR	544.26	544.26	1	0	1		
2026-05-17T03:37:12+00:00	8314646222		405-3535156-3770723	CustomerReturn	1030400	X0012WM1NR	B07XPNC385	Cubelelo Drift 3x3 Black Speedcube | Beginner Cube for Kids & Adults | Magic Speed Stress Buster Brainstorming Puzzle (Multicolor) | Anti-Pop Technology | Smooth Turning | Durable	NewItem	INR	79.74	79.74	1	0	1		
2026-05-17T03:23:54+00:00	8314633312		404-5469587-4333928	CustomerServiceIssue	1630222	X002HPDYRF	B0GH18NXXG	Cubelelo Drift Magnetic Tangram Puzzle | with Strong Magnets, Wooden Pieces & Bold Colors | Toys for 5-10 Years Old Boys Girls & Adults | Travel Friendly, Educational Toy for Return & Birthday Gifts	NewItem	INR	133.23	133.23	1	0	1		
2026-05-17T02:24:06+00:00	8314599032		407-7915079-5980365	CustomerServiceIssue	1150100	X001F0EEEF	B09BZMB4RT	Cubelelo Drift Square-1 Stickerless Cube Puzzle for Kids & Adults Speedy Stress Buster Brainstorming Cube	NewItem	INR	37.44	37.44	1	0	1		
2026-05-17T00:13:01+00:00	8314152802		403-9136291-2339552	CustomerReturn	1280100a	X001LHLHUV	B09QYW9DYC	Cubelelo Drift Pyraminx Puzzle Speedcube | Beginner Starter Cube for Kids 3+ Year Old & Above | Triangle Pyramid Shape Stickerless 3x3 Cubes Toy | Ideal for Boys Girls Children 4 5 6+ Years & Adults	NewItem	INR	157.45	157.45	1	0	1		
2026-05-16T23:12:14+00:00	8314502982		405-3535156-3770723	CustomerReturn	1030400	X0012WM1NR	B07XPNC385	Cubelelo Drift 3x3 Black Speedcube | Beginner Cube for Kids & Adults | Magic Speed Stress Buster Brainstorming Puzzle (Multicolor) | Anti-Pop Technology | Smooth Turning | Durable	NewItem	INR	79.74	79.74	1	0	1		
2026-05-16T23:03:25+00:00	8314262042		405-3535156-3770723	CustomerReturn	1030400	X0012WM1NR	B07XPNC385	Cubelelo Drift 3x3 Black Speedcube | Beginner Cube for Kids & Adults | Magic Speed Stress Buster Brainstorming Puzzle (Multicolor) | Anti-Pop Technology | Smooth Turning | Durable	NewItem	INR	79.74	79.74	1	0	1		
2026-05-16T20:23:15+00:00	8314226492		408-0167358-1583569	CustomerReturn	1030604	X0027JJHDB	B0DRVQVFJB	Cubelelo Drift 3M v3 3x3 Magnetic Speedcube (Standard) | Latest Version with New & Improved Internal Structure for Smooth Turns & Stability | Cube Toy for 6-10 Years Old Boys Girls Adults	NewItem	INR	332.04	332.04	1	0	1		
2026-05-16T20:12:13+00:00	8314042232		405-9266337-5449115	CustomerReturn	1630210	X00262W227	B09HH8CC7Y	Cubelelo Drift Number Sliding Magnetic Puzzle 4x4 | Toys For 6-10 Years Old Boys & Girls | 15-Blocks Brain Teaser Puzzle Game for Kids | Educational, Learning, Activity Toy for Return & Birthday Gifts	NewItem	INR	155.90	155.90	1	0	1		
2026-05-16T15:00:23+00:00	8313777582		405-3535156-3770723	CustomerReturn	1030400	X0012WM1NR	B07XPNC385	Cubelelo Drift 3x3 Black Speedcube | Beginner Cube for Kids & Adults | Magic Speed Stress Buster Brainstorming Puzzle (Multicolor) | Anti-Pop Technology | Smooth Turning | Durable	NewItem	INR	79.74	79.74	1	0	1		
2026-05-16T12:41:46+00:00	8313208542		405-3535156-3770723	CustomerReturn	1030400	X0012WM1NR	B07XPNC385	Cubelelo Drift 3x3 Black Speedcube | Beginner Cube for Kids & Adults | Magic Speed Stress Buster Brainstorming Puzzle (Multicolor) | Anti-Pop Technology | Smooth Turning | Durable	NewItem	INR	79.74	79.74	1	0	1		
2026-05-16T07:33:18+00:00	8299748202	12583042322	S02-8090552-1183541	ReturnAdjustment	1120039	X0027ISPWL	B0DRVW5BNS	Cubelelo Drift 3x3 Mirror Blue (Tiled) Speed Cube | New Blue Version Looks Stunning with Buttery Smooth Turns | Ideal for Kids Above 5 6 Years Old Boys Girls | 3x3x3 Shape-Shifting Design Puzzle Toy	NewItem	INR	145.75	145.75	1		1		
2026-05-16T06:34:02+00:00	8311525082		408-2297140-7683536	CustomerReturn	1040300	X001G4QY25	B09HH8XQ14	Cubelelo Drift 4x4 (Black) Speedcube | Challenging Brain Teaser Puzzle Toy for Kids 7-14 Years Old Boys Girls & Adults All Ages | Fast Speed Cube for Intermediate and Advanced Cubers	NewItem	INR	184.46	184.46	1	0	1		
2026-05-16T01:39:04+00:00	8311038102		405-9346815-0958745	CustomerServiceIssue	1030300_EAN	X002C88WLZ	B0FBMGT6V7	Cubelelo Drift Explorer 3x3 Speed Cube | Best Starter Speedcube for Beginners | Perfect Brain Teaser for Kids Ages 4 to14 Years Old & Above Boys Girls Children | Smooth Turning Puzzle Toy for Adults	NewItem	INR	41.60	41.60	1	0	1		
2026-05-15T22:22:44+00:00	8310728352		406-1516978-9157143	CustomerReturn	1030604	X0027JJHDB	B0DRVQVFJB	Cubelelo Drift 3M v3 3x3 Magnetic Speedcube (Standard) | Latest Version with New & Improved Internal Structure for Smooth Turns & Stability | Cube Toy for 6-10 Years Old Boys Girls Adults	NewItem	INR	332.04	332.04	1	0	1		
2026-05-15T19:11:10+00:00	8310287842		406-1785754-2555517	CustomerReturn	1030400	X0012WM1NR	B07XPNC385	Cubelelo Drift 3x3 Black Speedcube | Beginner Cube for Kids & Adults | Magic Speed Stress Buster Brainstorming Puzzle (Multicolor) | Anti-Pop Technology | Smooth Turning | Durable	NewItem	INR	88.28	88.28	1	0	1		
2026-05-15T17:45:34+00:00	8309957212		404-6322472-9043563	CustomerServiceIssue	1030604	X0027JJHDB	B0DRVQVFJB	Cubelelo Drift 3M v3 3x3 Magnetic Speedcube (Standard) | Latest Version with New & Improved Internal Structure for Smooth Turns & Stability | Cube Toy for 6-10 Years Old Boys Girls Adults	NewItem	INR	332.04	332.04	1	0	1		
2026-05-15T17:14:46+00:00	8310140062		403-5963758-5361918	CustomerReturn	1630210	X00262W227	B09HH8CC7Y	Cubelelo Drift Number Sliding Magnetic Puzzle 4x4 | Toys For 6-10 Years Old Boys & Girls | 15-Blocks Brain Teaser Puzzle Game for Kids | Educational, Learning, Activity Toy for Return & Birthday Gifts	NewItem	INR	155.89	155.89	1	0	1		
2026-05-15T12:50:45+00:00	8308866932		171-7859646-1275514	CustomerReturn	1030300_EAN	X002C88WLZ	B0FBMGT6V7	Cubelelo Drift Explorer 3x3 Speed Cube | Best Starter Speedcube for Beginners | Perfect Brain Teaser for Kids Ages 4 to14 Years Old & Above Boys Girls Children | Smooth Turning Puzzle Toy for Adults	NewItem	INR	41.60	41.60	1	0	1		
2026-05-15T10:35:27+00:00	8308126142		407-4174446-1915527	CustomerReturn	1290300	X00239RFKR	B0DB6311DK	Cubelelo Drift Megaminx v2 Cube (New Improved Version) | 12-Sided Fun and Challenging Puzzle with Ridge Design | Smooth Turning Dodecahedron | Perfect for Speed-Cubing | Ideal for Kids & Adults	NewItem	INR	140.70	140.70	1	0	1		
2026-05-15T09:35:16+00:00	8308190082		407-1537070-0681150	CustomerReturn	1290300	X00239RFKR	B0DB6311DK	Cubelelo Drift Megaminx v2 Cube (New Improved Version) | 12-Sided Fun and Challenging Puzzle with Ridge Design | Smooth Turning Dodecahedron | Perfect for Speed-Cubing | Ideal for Kids & Adults	NewItem	INR	36.15	36.15	1	0	1		
2026-05-15T06:23:46+00:00	8307665282		402-8279443-5981938	CustomerServiceIssue	1030604	X0027JJHDB	B0DRVQVFJB	Cubelelo Drift 3M v3 3x3 Magnetic Speedcube (Standard) | Latest Version with New & Improved Internal Structure for Smooth Turns & Stability | Cube Toy for 6-10 Years Old Boys Girls Adults	NewItem	INR	331.08	331.08	1	0	1		
2026-05-15T05:36:10+00:00	8307683682		402-0384161-7917916	CustomerReturn	1030322	X000WRSIMB	B07F1M6KCP	Cubelelo Drift 3x3 Carbon Fiber Speed Cube Puzzle | Premium Multicolor Magic Cube for Kids & Adults | Stress Relief Brain Teaser with Smooth Turns & Durable Carbon Fiber Stickers	NewItem	INR	174.94	174.94	1	0	1		
2026-05-15T03:57:17+00:00	8307610002		171-8314026-9786751	CustomerServiceIssue	1030300_EAN	X002C88WLZ	B0FBMGT6V7	Cubelelo Drift Explorer 3x3 Speed Cube | Best Starter Speedcube for Beginners | Perfect Brain Teaser for Kids Ages 4 to14 Years Old & Above Boys Girls Children | Smooth Turning Puzzle Toy for Adults	NewItem	INR	41.60	41.60	1	0	1		
2026-05-15T03:49:54+00:00	8307088782		402-8234142-9259528	CustomerReturn	1460501	X001VLOAKL	B08XK25RRF	Cubelelo Drift 2x2 & 3x3 Cube Gift Box Combo | 2-in-1 Puzzle Toy Game Set for Children Kids & Adults Ages 4 5 6 & Above | Double the Challenge, Twice the Fun | Ultimate Value Saver Combo	NewItem	INR	175.92	175.92	1	0	1		
2026-05-15T01:22:10+00:00	8307057132		407-3547424-9975513	CustomerReturn	1040300	X001G4QY25	B09HH8XQ14	Cubelelo Drift 4x4 (Black) Speedcube | Challenging Brain Teaser Puzzle Toy for Kids 7-14 Years Old Boys Girls & Adults All Ages | Fast Speed Cube for Intermediate and Advanced Cubers	NewItem	INR	1.84	1.84	1	0	1		
2026-05-14T23:06:27+00:00	8306446752		406-0242585-0581962	CustomerReturn	1630223	X002IIXAZ7	B0GN1TJ7F4	Cubelelo Drift Clang! | 2-4 Players Classic Magnetic Attraction Strategy Game | Features 24 Magnets & Adjustable Rope | Fun Gifting Toy for Family, Teens & Adults | Compact and Travel Friendly	NewItem	INR	447.76	447.76	1	0	1		
2026-05-14T19:47:39+00:00	8306614612		402-9548806-9956330	CustomerReturn	1020200	X0019BU39P	B08LBJ3P8L	Cubelelo Drift 2x2 Stickerless Cube | Beginner Speedcube for Kids Boys Girls Above 3 4 5 6 Years Old & Above | Magic Puzzle Toy | Durable & Smooth Cube with Anti-Pop Design 2x2x2	NewItem	INR	117.80	117.80	1	0	1		
2026-05-14T17:23:14+00:00	8306167042		402-8234142-9259528	CustomerReturn	1460501	X001VLOAKL	B08XK25RRF	Cubelelo Drift 2x2 & 3x3 Cube Gift Box Combo | 2-in-1 Puzzle Toy Game Set for Children Kids & Adults Ages 4 5 6 & Above | Double the Challenge, Twice the Fun | Ultimate Value Saver Combo	NewItem	INR	175.92	175.92	1	0	1		
2026-05-14T17:09:00+00:00	8306311992		171-2791818-6446726	CustomerReturn	1460501	X001VLOAKL	B08XK25RRF	Cubelelo Drift 2x2 & 3x3 Cube Gift Box Combo | 2-in-1 Puzzle Toy Game Set for Children Kids & Adults Ages 4 5 6 & Above | Double the Challenge, Twice the Fun | Ultimate Value Saver Combo	NewItem	INR	55.05	55.05	1	0	1		
2026-05-14T16:35:03+00:00	8305979142		407-8426216-7901114	CustomerReturn	1030300_EAN	X002C88WLZ	B0FBMGT6V7	Cubelelo Drift Explorer 3x3 Speed Cube | Best Starter Speedcube for Beginners | Perfect Brain Teaser for Kids Ages 4 to14 Years Old & Above Boys Girls Children | Smooth Turning Puzzle Toy for Adults	NewItem	INR	41.60	41.60	1	0	1		
2026-05-14T15:48:55+00:00	8305822522		406-4250457-8317953	CustomerServiceIssue	1460501	X001VLOAKL	B08XK25RRF	Cubelelo Drift 2x2 & 3x3 Cube Gift Box Combo | 2-in-1 Puzzle Toy Game Set for Children Kids & Adults Ages 4 5 6 & Above | Double the Challenge, Twice the Fun | Ultimate Value Saver Combo	NewItem	INR	184.46	184.46	1	0	1		
2026-05-14T11:56:07+00:00	8304355332		404-3424495-0577901	CustomerReturn	1630202	X001ETHG47	B09B7PNSTV	Cubelelo Drift Infinity Cube (Blue) | Magic Puzzle Cool Mini Gadget for Stress and Anxiety Relief for Kids and Adults | Desk Finger Flip Toy for Fun and Game | for Ages 3 Years and Above	NewItem	INR	1.99	1.99	1	0	1		
2026-05-14T07:10:06+00:00	8303700322		406-2765781-0263555	CustomerReturn	TB03001	X002EI0VUX	B0FQVDNZ3K	TinkerBox Object Permanence Box | 6+ Months | Montessori Wooden Toy for Babies & Toddlers | Early Learning Puzzle for Hand-Eye Coordination & Cause-and-Effect | Safe & Durable Baby Toy	NewItem	INR	4.98	4.98	1	0	1		
2026-05-14T01:24:27+00:00	8303386672		406-0219710-1949953	CustomerReturn	1030604	X0027JJHDB	B0DRVQVFJB	Cubelelo Drift 3M v3 3x3 Magnetic Speedcube (Standard) | Latest Version with New & Improved Internal Structure for Smooth Turns & Stability | Cube Toy for 6-10 Years Old Boys Girls Adults	NewItem	INR	332.04	332.04	1	0	1		
2026-05-14T00:26:27+00:00	8302891392		403-0179479-8308376	CustomerReturn	1120100	X0019BU32H	B08LBGYZ51	Cubelelo Drift 3x3 Mirror (Silver) Magic Speed Cube | Shape Shifter Speedcube with Durable Stickers | Advanced 3x3x3 Puzzle Toy for Kids Ages 7-14 Boys Girls & Adults | Collector's Item	NewItem	INR	184.46	184.46	1	0	1		
2026-05-14T00:09:18+00:00	8302569212		403-9261056-9167539	CustomerServiceIssue	1030500	X0018CDFL3	B08H88N2N9	Cubelelo Drift Warrior 3x3 Stickerless Cube | Beginner Speedcube for Kids Boys Girls Above 3 4 5 6 Years Old & Above | Magic Puzzle Toy | Durable & Smooth Cube with Anti-Pop Design 3 3	NewItem	INR	89.22	89.22	1	0	1		
2026-05-13T23:35:16+00:00	8303093672		403-2002233-9857947	CustomerReturn	TB04001	X002EI7K89	B0FQVFPKFD	TinkerBox Object Permanence Box with Drawer | 9+ Months | Montessori Wooden Toy for Babies & Toddlers | Early Learning Puzzle for Hand-Eye Coordination & Cause-and-Effect | Safe & Durable Baby Toy	NewItem	INR	593.39	593.39	1	0	1		
2026-05-13T20:35:28+00:00	8302844852		407-9743229-1436302	CustomerReturn	1030604	X0027JJHDB	B0DRVQVFJB	Cubelelo Drift 3M v3 3x3 Magnetic Speedcube (Standard) | Latest Version with New & Improved Internal Structure for Smooth Turns & Stability | Cube Toy for 6-10 Years Old Boys Girls Adults	NewItem	INR	155.61	155.61	1	0	1		
2026-05-13T19:30:51+00:00	8302485062		403-6198885-9277954	CustomerReturn	1630202	X001ETHG47	B09B7PNSTV	Cubelelo Drift Infinity Cube (Blue) | Magic Puzzle Cool Mini Gadget for Stress and Anxiety Relief for Kids and Adults | Desk Finger Flip Toy for Fun and Game | for Ages 3 Years and Above	NewItem	INR	199.80	199.80	1	0	1		
2026-05-13T18:54:01+00:00	8302476232		405-3836225-6261966	CustomerServiceIssue	1020200	X0019BU39P	B08LBJ3P8L	Cubelelo Drift 2x2 Stickerless Cube | Beginner Speedcube for Kids Boys Girls Above 3 4 5 6 Years Old & Above | Magic Puzzle Toy | Durable & Smooth Cube with Anti-Pop Design 2x2x2	NewItem	INR	117.80	117.80	1	0	1		
2026-05-13T14:31:38+00:00	8302691652		406-4148499-1578765	CustomerReturn	1020200	X0019BU39P	B08LBJ3P8L	Cubelelo Drift 2x2 Stickerless Cube | Beginner Speedcube for Kids Boys Girls Above 3 4 5 6 Years Old & Above | Magic Puzzle Toy | Durable & Smooth Cube with Anti-Pop Design 2x2x2	NewItem	INR	9.35	9.35	1	0	1		
2026-05-13T13:59:32+00:00	8301312142		402-4813361-2286718	CustomerReturn	1460510	X001VW450P	B0BZL11XWC	Cubelelo Drift 4x4, 5x5 Premium Gift Box | 2-in-1 Puzzle Game Set | Challenge, Thrice The Fun | Ultimate Value Saver Combo | Brainstoming Toy for Children Kids & Adults	NewItem	INR	590.45	590.45	1	0	1		
2026-05-13T13:31:46+00:00	8301109852		171-4110647-9819549	CustomerServiceIssue	1630201	X001I5SK8D	B09QMNCWYG	Cubelelo Drift Infinity Cube (Green) | Magic Puzzle Cool Mini Gadget for Stress and Anxiety Relief for Kids and Adults | Desk Finger Flip Toy for Fun and Game | for Ages 3 Years and Above	NewItem	INR	59.65	59.65	1	0	1		
2026-05-13T12:08:33+00:00	8301041792		402-0387183-3958755	CustomerReturn	1460553	X001WPZI9N	B0BYVHGR5H	Cubelelo Drift 2x2, 3x3 & Pyraminx Cube Combo (Stickerless) | Ideal for Kids Above 3 4 5 6 Years Old Boys Girls | 3 in 1 Speedcube Gift Set | High Speed Puzzle 3x3x3 2x2x2 Pyramid Triangle	NewItem	INR	113.90	113.90	1	0	1		
2026-05-13T04:57:19+00:00	8299424022		402-1715115-8781169	CustomerServiceIssue	1030300_EAN	X002C88WLZ	B0FBMGT6V7	Cubelelo Drift Explorer 3x3 Speed Cube | Best Starter Speedcube for Beginners | Perfect Brain Teaser for Kids Ages 4 to14 Years Old & Above Boys Girls Children | Smooth Turning Puzzle Toy for Adults	NewItem	INR	0.42	0.42	1	0	1		
2026-05-13T03:17:23+00:00	8299366952		407-5593546-0794707	CustomerServiceIssue	1030604	X0027JJHDB	B0DRVQVFJB	Cubelelo Drift 3M v3 3x3 Magnetic Speedcube (Standard) | Latest Version with New & Improved Internal Structure for Smooth Turns & Stability | Cube Toy for 6-10 Years Old Boys Girls Adults	NewItem	INR	332.04	332.04	1	0	1		
2026-05-13T03:11:08+00:00	8299184412		405-8965156-7437156	CustomerReturn	1460501	X001VLOAKL	B08XK25RRF	Cubelelo Drift 2x2 & 3x3 Cube Gift Box Combo | 2-in-1 Puzzle Toy Game Set for Children Kids & Adults Ages 4 5 6 & Above | Double the Challenge, Twice the Fun | Ultimate Value Saver Combo	NewItem	INR	184.46	184.46	1	0	1		
2026-05-13T02:06:58+00:00	8299164352		402-7350615-7184351	CustomerReturn	1030604	X0027JJHDB	B0DRVQVFJB	Cubelelo Drift 3M v3 3x3 Magnetic Speedcube (Standard) | Latest Version with New & Improved Internal Structure for Smooth Turns & Stability | Cube Toy for 6-10 Years Old Boys Girls Adults	NewItem	INR	155.61	155.61	1	0	1		
2026-05-13T01:05:10+00:00	8298859402		402-9929910-0168315	CustomerReturn	1630210	X00262W227	B09HH8CC7Y	Cubelelo Drift Number Sliding Magnetic Puzzle 4x4 | Toys For 6-10 Years Old Boys & Girls | 15-Blocks Brain Teaser Puzzle Game for Kids | Educational, Learning, Activity Toy for Return & Birthday Gifts	NewItem	INR	182.56	182.56	1	0	1		
2026-05-13T00:45:04+00:00	8298850882		403-4090639-8933969	CustomerReturn	1290300	X00239RFKR	B0DB6311DK	Cubelelo Drift Megaminx v2 Cube (New Improved Version) | 12-Sided Fun and Challenging Puzzle with Ridge Design | Smooth Turning Dodecahedron | Perfect for Speed-Cubing | Ideal for Kids & Adults	NewItem	INR	469.00	469.00	1	0	1		
2026-05-13T00:10:10+00:00	8298533592		407-4206452-6495557	CustomerReturn	1030478	X001HYK0PL	B09PYRTM4X	Cubelelo Drift 3x3 Jelly Edition Speedcube Magic Cube Puzzle	NewItem	INR	165.42	165.42	1	0	1		
2026-05-12T23:28:12+00:00	8299324092		402-7512890-9778726	CustomerReturn	1030300_EAN	X002C88WLZ	B0FBMGT6V7	Cubelelo Drift Explorer 3x3 Speed Cube | Best Starter Speedcube for Beginners | Perfect Brain Teaser for Kids Ages 4 to14 Years Old & Above Boys Girls Children | Smooth Turning Puzzle Toy for Adults	NewItem	INR	41.60	41.60	1	0	1		
2026-05-12T18:49:55+00:00	8298435482		406-6859030-0665157	CustomerReturn	1460501	X001VLOAKL	B08XK25RRF	Cubelelo Drift 2x2 & 3x3 Cube Gift Box Combo | 2-in-1 Puzzle Toy Game Set for Children Kids & Adults Ages 4 5 6 & Above | Double the Challenge, Twice the Fun | Ultimate Value Saver Combo	NewItem	INR	52.49	52.49	1	0	1		
2026-05-12T13:09:21+00:00	8297634342		405-9478168-6385152	CustomerReturn	1030604	X0027JJHDB	B0DRVQVFJB	Cubelelo Drift 3M v3 3x3 Magnetic Speedcube (Standard) | Latest Version with New & Improved Internal Structure for Smooth Turns & Stability | Cube Toy for 6-10 Years Old Boys Girls Adults	NewItem	INR	332.04	332.04	1	0	1		
2026-05-12T08:37:23+00:00	8296065742		408-7114421-2664345	CustomerReturn	1050200	X001GM0XER	B09K7QTCXP	Cubelelo Drift 5x5 Stickerless Speed Cube | AKA Professor's Cube Magic Puzzle for Kids & Adults | Smooth and Durable Speedy Brainstorming Puzzle| Ultimate Stress Buster and Mind Challenge	NewItem	INR	332.04	332.04	1	0	1		
2026-05-12T08:27:13+00:00	8296064052		407-4015321-9081936	CustomerReturn	TB03001	X002EI0VUX	B0FQVDNZ3K	TinkerBox Object Permanence Box | 6+ Months | Montessori Wooden Toy for Babies & Toddlers | Early Learning Puzzle for Hand-Eye Coordination & Cause-and-Effect | Safe & Durable Baby Toy	NewItem	INR	149.45	149.45	1	0	1		
2026-05-12T08:14:29+00:00	8295294872		406-6968742-3196352	CustomerServiceIssue	1630222	X002HPDYRF	B0GH18NXXG	Cubelelo Drift Magnetic Tangram Puzzle | with Strong Magnets, Wooden Pieces & Bold Colors | Toys for 5-10 Years Old Boys Girls & Adults | Travel Friendly, Educational Toy for Return & Birthday Gifts	NewItem	INR	133.23	133.23	1	0	1		
2026-05-12T05:54:00+00:00	8296003692		406-5542610-7015546	CustomerReturn	1280100a	X001LHLHUV	B09QYW9DYC	Cubelelo Drift Pyraminx Puzzle Speedcube | Beginner Starter Cube for Kids 3+ Year Old & Above | Triangle Pyramid Shape Stickerless 3x3 Cubes Toy | Ideal for Boys Girls Children 4 5 6+ Years & Adults	NewItem	INR	46.96	46.96	1	0	1		
2026-05-12T01:56:19+00:00	8295003622		404-1747876-3356315	CustomerServiceIssue	TB04002	X002EGUYGB	B0FQP762MD	TinkerBox Ring Stacker | 9+ Months | Montessori Wooden Stacking Toy for Toddlers & Kids | STEM Learning Puzzle for Shape, Size & Color Recognition | Safe & Durable Wooden Toy	NewItem	INR	293.86	293.86	1	0	1		
2026-05-11T21:48:53+00:00	8294717132		406-2940890-1967569	CustomerReturn	1460552	X001WQ5O6J	B0BZKZ8212	Cubelelo Drift Gear, Mirror (Silver) & Pyraminx Combo Stickerless | Unique Speedcube Set for Kids & Adults | Smooth & Durable Puzzles | Challenging Gift for Cubers	NewItem	INR	659.47	659.47	1	0	1		
2026-05-11T21:22:30+00:00	8294711432		406-8003677-6623559	CustomerServiceIssue	1050200	X001GM0XER	B09K7QTCXP	Cubelelo Drift 5x5 Stickerless Speed Cube | AKA Professor's Cube Magic Puzzle for Kids & Adults | Smooth and Durable Speedy Brainstorming Puzzle| Ultimate Stress Buster and Mind Challenge	NewItem	INR	332.04	332.04	1	0	1		
2026-05-11T20:08:07+00:00	8294676842		404-9214709-6583539	CustomerReturn	1030500	X0018CDFL3	B08H88N2N9	Cubelelo Drift Warrior 3x3 Stickerless Cube | Beginner Speedcube for Kids Boys Girls Above 3 4 5 6 Years Old & Above | Magic Puzzle Toy | Durable & Smooth Cube with Anti-Pop Design 3 3	NewItem	INR	26.48	26.48	1	0	1		
2026-05-11T12:30:54+00:00	8293085822		402-3511642-5665940	CustomerServiceIssue	1030604	X0027JJHDB	B0DRVQVFJB	Cubelelo Drift 3M v3 3x3 Magnetic Speedcube (Standard) | Latest Version with New & Improved Internal Structure for Smooth Turns & Stability | Cube Toy for 6-10 Years Old Boys Girls Adults	NewItem	INR	3.31	3.31	1	0	1		
2026-05-11T10:44:45+00:00	8292557292		405-7657138-9154754	CustomerReturn	1030604	X0027JJHDB	B0DRVQVFJB	Cubelelo Drift 3M v3 3x3 Magnetic Speedcube (Standard) | Latest Version with New & Improved Internal Structure for Smooth Turns & Stability | Cube Toy for 6-10 Years Old Boys Girls Adults	NewItem	INR	332.04	332.04	1	0	1		
2026-05-11T08:40:29+00:00	8291926622		407-3710148-6740304	CustomerReturn	1630210	X00262W227	B09HH8CC7Y	Cubelelo Drift Number Sliding Magnetic Puzzle 4x4 | Toys For 6-10 Years Old Boys & Girls | 15-Blocks Brain Teaser Puzzle Game for Kids | Educational, Learning, Activity Toy for Return & Birthday Gifts	NewItem	INR	184.46	184.46	1	0	1		
2026-05-11T08:05:34+00:00	8279645912	12567227092	S02-9520104-7564346	ReturnAdjustment	1030604	X0027JJHDB	B0DRVQVFJB	Cubelelo Drift 3M v3 3x3 Magnetic Speedcube (Standard) | Latest Version with New & Improved Internal Structure for Smooth Turns & Stability | Cube Toy for 6-10 Years Old Boys Girls Adults	NewItem	INR	142.36	142.36	1		1		
2026-05-11T07:35:03+00:00	8291538672		407-1624138-2393927	CustomerReturn	1630210	X00262W227	B09HH8CC7Y	Cubelelo Drift Number Sliding Magnetic Puzzle 4x4 | Toys For 6-10 Years Old Boys & Girls | 15-Blocks Brain Teaser Puzzle Game for Kids | Educational, Learning, Activity Toy for Return & Birthday Gifts	NewItem	INR	184.46	184.46	1	0	1		
2026-05-11T06:58:03+00:00	8279997382	12567152452	S02-9520104-7564346	ReturnAdjustment	1030300_EAN	X002C88WLZ	B0FBMGT6V7	Cubelelo Drift Explorer 3x3 Speed Cube | Best Starter Speedcube for Beginners | Perfect Brain Teaser for Kids Ages 4 to14 Years Old & Above Boys Girls Children | Smooth Turning Puzzle Toy for Adults	NewItem	INR	29.12	29.12	1		1		
