approval-date	reimbursement-id	case-id	amazon-order-id	reason	sku	fnsku	asin	product-name	condition	currency-unit	amount-per-unit	amount-total	quantity-reimbursed-cash	quantity-reimbursed-inventory	quantity-reimbursed-total	original-reimbursement-id	original-reimbursement-type
2026-06-09T09:15:22+00:00	8414527152		405-1373733-4689963	CustomerReturn	1630210	X00262W227	B09HH8CC7Y	Cubelelo Drift Number Sliding Magnetic Puzzle 4x4 | Toys For 6-10 Years Old Boys & Girls | 15-Blocks Brain Teaser Puzzle Game for Kids | Educational, Learning, Activity Toy for Return & Birthday Gifts	NewItem	INR	155.89	155.89	1	0	1		
2026-06-09T07:42:19+00:00	8413713092		404-4561398-9975522	CustomerServiceIssue	1030300_EAN	X002C88WLZ	B0FBMGT6V7	Cubelelo Drift Explorer 3x3 Speed Cube | Best Starter Speedcube for Beginners | Perfect Brain Teaser for Kids Ages 4 to14 Years Old & Above Boys Girls Children | Smooth Turning Puzzle Toy for Adults	NewItem	INR	41.60	41.60	1	0	1		
2026-06-09T07:38:23+00:00	8413817452		407-1402512-3781160	CustomerServiceIssue	1030300_EAN	X002C88WLZ	B0FBMGT6V7	Cubelelo Drift Explorer 3x3 Speed Cube | Best Starter Speedcube for Beginners | Perfect Brain Teaser for Kids Ages 4 to14 Years Old & Above Boys Girls Children | Smooth Turning Puzzle Toy for Adults	NewItem	INR	41.60	41.60	1	0	1		
2026-06-09T04:48:40+00:00	8413101752		404-5047052-3788361	CustomerReturn	1630222	X002HPDYRF	B0GH18NXXG	Cubelelo Drift Magnetic Tangram Puzzle | with Strong Magnets, Wooden Pieces & Bold Colors | Toys for 5-10 Years Old Boys Girls & Adults | Travel Friendly, Educational Toy for Return & Birthday Gifts	NewItem	INR	283.46	283.46	1	0	1		
2026-06-09T04:36:39+00:00	8413745752		171-8017014-7148319	CustomerServiceIssue	1020200	X0019BU39P	B08LBJ3P8L	Cubelelo Drift 2x2 Stickerless Cube | Beginner Speedcube for Kids Boys Girls Above 3 4 5 6 Years Old & Above | Magic Puzzle Toy | Durable & Smooth Cube with Anti-Pop Design 2x2x2	NewItem	INR	9.42	9.42	1	0	1		
2026-06-09T04:23:26+00:00	8413670032		403-2969630-3708314	CustomerReturn	1030400	X0012WM1NR	B07XPNC385	Cubelelo Drift 3x3 Black Speedcube | Beginner Cube for Kids & Adults | Magic Speed Stress Buster Brainstorming Puzzle (Multicolor) | Anti-Pop Technology | Smooth Turning | Durable	NewItem	INR	82.62	82.62	1	0	1		
2026-06-09T03:47:45+00:00	8413346592		406-2658294-0234708	CustomerReturn	1630210	X00262W227	B09HH8CC7Y	Cubelelo Drift Number Sliding Magnetic Puzzle 4x4 | Toys For 6-10 Years Old Boys & Girls | 15-Blocks Brain Teaser Puzzle Game for Kids | Educational, Learning, Activity Toy for Return & Birthday Gifts	NewItem	INR	184.46	184.46	1	0	1		
2026-06-09T03:35:16+00:00	8413434522		403-2969630-3708314	CustomerReturn	1030400	X0012WM1NR	B07XPNC385	Cubelelo Drift 3x3 Black Speedcube | Beginner Cube for Kids & Adults | Magic Speed Stress Buster Brainstorming Puzzle (Multicolor) | Anti-Pop Technology | Smooth Turning | Durable	NewItem	INR	82.62	82.62	1	0	1		
2026-06-09T01:07:04+00:00	8413015102		171-4832654-9258740	CustomerServiceIssue	1630208	X001WV20T3	B0CNXSTGRX	Cubelelo Drift Mini Rainbow Ball Puzzle | Compact, Multicolor Sphere (Fidget Toy) | Portable Brain Teaser for Kids & Adults | Stress Relief & Fun On-The-Go Puzzle	NewItem	INR	1.18	1.18	1	0	1		
2026-06-08T22:10:57+00:00	8413046372		404-4443482-5201947	CustomerServiceIssue	1460580	X002345VBR	B079WVQD89	Cubelelo Drift 4x4 with Cube Lubricant and Stand Combo | High-Performance Speed Cube | Adjustable Tension & Smooth Turning | Durable & Reliable | Ideal for All Ages	NewItem	INR	385.56	385.56	1	0	1		
2026-06-08T21:34:10+00:00	8412820492		406-3870761-1636349	CustomerReturn	1030400	X0012WM1NR	B07XPNC385	Cubelelo Drift 3x3 Black Speedcube | Beginner Cube for Kids & Adults | Magic Speed Stress Buster Brainstorming Puzzle (Multicolor) | Anti-Pop Technology | Smooth Turning | Durable	NewItem	INR	88.27	88.27	1	0	1		
2026-06-08T18:40:13+00:00	8412667832		407-9090630-4829113	CustomerReturn	1030300_EAN	X002C88WLZ	B0FBMGT6V7	Cubelelo Drift Explorer 3x3 Speed Cube | Best Starter Speedcube for Beginners | Perfect Brain Teaser for Kids Ages 4 to14 Years Old & Above Boys Girls Children | Smooth Turning Puzzle Toy for Adults	NewItem	INR	35.92	35.92	1	0	1		
2026-06-08T16:43:22+00:00	8412314562		408-5513479-7270762	CustomerReturn	1630210	X00262W227	B09HH8CC7Y	Cubelelo Drift Number Sliding Magnetic Puzzle 4x4 | Toys For 6-10 Years Old Boys & Girls | 15-Blocks Brain Teaser Puzzle Game for Kids | Educational, Learning, Activity Toy for Return & Birthday Gifts	NewItem	INR	184.46	184.46	1	0	1		
2026-06-08T16:30:13+00:00	8412207132		404-6168799-2409923	CustomerReturn	1630210	X00262W227	B09HH8CC7Y	Cubelelo Drift Number Sliding Magnetic Puzzle 4x4 | Toys For 6-10 Years Old Boys & Girls | 15-Blocks Brain Teaser Puzzle Game for Kids | Educational, Learning, Activity Toy for Return & Birthday Gifts	NewItem	INR	184.46	184.46	1	0	1		
2026-06-08T16:07:14+00:00	8411878392		171-3621019-0325908	CustomerServiceIssue	1120200	X001G4N1DP	B08LKQHDBF	Cubelelo Drift 3x3 Mirror (Golden) Speed Cube | Shape Shifter Magic Speedcube Puzzle Toys for 7-14 Year Old Boys Girls and Adults All Ages | Advanced 3x3 with Durable Stickers | Collector's Item	NewItem	INR	2.08	2.08	1	0	1		
2026-06-08T16:04:37+00:00	8411959982		408-4485509-6034742	CustomerReturn	1030604	X0027JJHDB	B0DRVQVFJB	Cubelelo Drift 3M v3 3x3 Magnetic Speedcube (Standard) | Latest Version with New & Improved Internal Structure for Smooth Turns & Stability | Cube Toy for 6-10 Years Old Boys Girls Adults	NewItem	INR	332.04	332.04	1	0	1		
2026-06-08T16:03:37+00:00	8412194882		406-8532432-4577135	CustomerReturn	1630210	X00262W227	B09HH8CC7Y	Cubelelo Drift Number Sliding Magnetic Puzzle 4x4 | Toys For 6-10 Years Old Boys & Girls | 15-Blocks Brain Teaser Puzzle Game for Kids | Educational, Learning, Activity Toy for Return & Birthday Gifts	NewItem	INR	184.46	184.46	1	0	1		
2026-06-08T15:12:14+00:00	8412160132		407-9090630-4829113	CustomerReturn	1030300_EAN	X002C88WLZ	B0FBMGT6V7	Cubelelo Drift Explorer 3x3 Speed Cube | Best Starter Speedcube for Beginners | Perfect Brain Teaser for Kids Ages 4 to14 Years Old & Above Boys Girls Children | Smooth Turning Puzzle Toy for Adults	NewItem	INR	35.92	35.92	1	0	1		
2026-06-08T15:09:41+00:00	8411632522		403-3223650-6149146	CustomerReturn	1460553	X001WPZI9N	B0BYVHGR5H	Cubelelo Drift 2x2, 3x3 & Pyraminx Cube Combo (Stickerless) | Ideal for Kids Above 3 4 5 6 Years Old Boys Girls | 3 in 1 Speedcube Gift Set | High Speed Puzzle 3x3x3 2x2x2 Pyramid Triangle	NewItem	INR	402.32	402.32	1	0	1		
2026-06-08T13:08:29+00:00	8411694482		407-9090630-4829113	CustomerReturn	1030300_EAN	X002C88WLZ	B0FBMGT6V7	Cubelelo Drift Explorer 3x3 Speed Cube | Best Starter Speedcube for Beginners | Perfect Brain Teaser for Kids Ages 4 to14 Years Old & Above Boys Girls Children | Smooth Turning Puzzle Toy for Adults	NewItem	INR	35.92	35.92	1	0	1		
2026-06-08T12:44:16+00:00	8411407322		406-1418125-7881168	CustomerReturn	1630210	X00262W227	B09HH8CC7Y	Cubelelo Drift Number Sliding Magnetic Puzzle 4x4 | Toys For 6-10 Years Old Boys & Girls | 15-Blocks Brain Teaser Puzzle Game for Kids | Educational, Learning, Activity Toy for Return & Birthday Gifts	NewItem	INR	313.00	313.00	1	0	1		
2026-06-08T12:26:33+00:00	8411260582		407-9090630-4829113	CustomerReturn	1030300_EAN	X002C88WLZ	B0FBMGT6V7	Cubelelo Drift Explorer 3x3 Speed Cube | Best Starter Speedcube for Beginners | Perfect Brain Teaser for Kids Ages 4 to14 Years Old & Above Boys Girls Children | Smooth Turning Puzzle Toy for Adults	NewItem	INR	35.92	35.92	1	0	1		
2026-06-08T09:37:09+00:00	8409911622		402-3627072-5813931	CustomerReturn	1630210	X00262W227	B09HH8CC7Y	Cubelelo Drift Number Sliding Magnetic Puzzle 4x4 | Toys For 6-10 Years Old Boys & Girls | 15-Blocks Brain Teaser Puzzle Game for Kids | Educational, Learning, Activity Toy for Return & Birthday Gifts	NewItem	INR	184.46	184.46	1	0	1		
2026-06-08T08:58:52+00:00	8409885242		402-8368071-4245957	CustomerServiceIssue	1280600_EAN	X001PEDWDF	B0BSFD6XY8	Cubelelo Drift Pyraminx M (Magnetic) Puzzle | Toys for Kids 4 5 6 7 8 to 14 Years Old & Above Boys Girls All Ages | Stickerless Pyramid Triangle High Speed Gift Cube Toy | Travel Friendly	NewItem	INR	5.17	5.17	1	0	1		
2026-06-08T08:32:08+00:00	8409764932		407-9090630-4829113	CustomerReturn	1030300_EAN	X002C88WLZ	B0FBMGT6V7	Cubelelo Drift Explorer 3x3 Speed Cube | Best Starter Speedcube for Beginners | Perfect Brain Teaser for Kids Ages 4 to14 Years Old & Above Boys Girls Children | Smooth Turning Puzzle Toy for Adults	NewItem	INR	35.92	35.92	1	0	1		
2026-06-08T08:05:48+00:00	8409399422		171-5170665-1262731	CustomerServiceIssue	1060100	X001G4MZFF	B09HH5R69B	Cubelelo Drift 6x6 Stickerless Speed Cube Magic Puzzle for Kids & Adults | Advanced Level Speedcube | Speedy Stress Buster Brainstorming Cube	NewItem	INR	8.50	8.50	1	0	1		
2026-06-08T06:42:55+00:00	8409172752		406-7902079-1534715	CustomerReturn	1030604	X0027JJHDB	B0DRVQVFJB	Cubelelo Drift 3M v3 3x3 Magnetic Speedcube (Standard) | Latest Version with New & Improved Internal Structure for Smooth Turns & Stability | Cube Toy for 6-10 Years Old Boys Girls Adults	NewItem	INR	332.04	332.04	1	0	1		
2026-06-08T05:24:59+00:00	8408713972		171-6225494-2560349	CustomerReturn	1020200	X0019BU39P	B08LBJ3P8L	Cubelelo Drift 2x2 Stickerless Cube | Beginner Speedcube for Kids Boys Girls Above 3 4 5 6 Years Old & Above | Magic Puzzle Toy | Durable & Smooth Cube with Anti-Pop Design 2x2x2	NewItem	INR	116.84	116.84	1	0	1		
2026-06-08T05:17:46+00:00	8408567892		405-9463523-4934747	CustomerServiceIssue	1030604	X0027JJHDB	B0DRVQVFJB	Cubelelo Drift 3M v3 3x3 Magnetic Speedcube (Standard) | Latest Version with New & Improved Internal Structure for Smooth Turns & Stability | Cube Toy for 6-10 Years Old Boys Girls Adults	NewItem	INR	178.44	178.44	1	0	1		
2026-06-08T04:50:07+00:00	8409136182			Damaged_Warehouse	1290300	X00239RFKR	B0DB6311DK	Cubelelo Drift Megaminx v2 Cube (New Improved Version) | 12-Sided Fun and Challenging Puzzle with Ridge Design | Smooth Turning Dodecahedron | Perfect for Speed-Cubing | Ideal for Kids & Adults	NewItem	INR	140.70	140.70	1	0	1		
2026-06-08T04:49:41+00:00	8408702572		408-0946110-2295533	CustomerReturn	1630222	X002HPDYRF	B0GH18NXXG	Cubelelo Drift Magnetic Tangram Puzzle | with Strong Magnets, Wooden Pieces & Bold Colors | Toys for 5-10 Years Old Boys Girls & Adults | Travel Friendly, Educational Toy for Return & Birthday Gifts	NewItem	INR	284.42	284.42	1	0	1		
2026-06-08T04:46:29+00:00	8409135012		405-2113301-0588323	CustomerReturn	1630202	X001ETHG47	B09B7PNSTV	Cubelelo Drift Infinity Cube (Blue) | Magic Puzzle Cool Mini Gadget for Stress and Anxiety Relief for Kids and Adults | Desk Finger Flip Toy for Fun and Game | for Ages 3 Years and Above	NewItem	INR	198.84	198.84	1	0	1		
2026-06-08T04:36:21+00:00	8408559752		406-3370904-5856336	CustomerReturn	1030300_EAN	X002C88WLZ	B0FBMGT6V7	Cubelelo Drift Explorer 3x3 Speed Cube | Best Starter Speedcube for Beginners | Perfect Brain Teaser for Kids Ages 4 to14 Years Old & Above Boys Girls Children | Smooth Turning Puzzle Toy for Adults	NewItem	INR	41.60	41.60	1	0	1		
2026-06-08T04:33:01+00:00	8408696142		406-4081269-7623537	CustomerReturn	1630210	X00262W227	B09HH8CC7Y	Cubelelo Drift Number Sliding Magnetic Puzzle 4x4 | Toys For 6-10 Years Old Boys & Girls | 15-Blocks Brain Teaser Puzzle Game for Kids | Educational, Learning, Activity Toy for Return & Birthday Gifts	NewItem	INR	184.46	184.46	1	0	1		
2026-06-08T04:10:21+00:00	8408555692		408-6208108-3027542	CustomerReturn	1030604	X0027JJHDB	B0DRVQVFJB	Cubelelo Drift 3M v3 3x3 Magnetic Speedcube (Standard) | Latest Version with New & Improved Internal Structure for Smooth Turns & Stability | Cube Toy for 6-10 Years Old Boys Girls Adults	NewItem	INR	332.04	332.04	1	0	1		
2026-06-08T02:02:11+00:00	8409029812		406-8533458-7396334	CustomerReturn	1030604	X0027JJHDB	B0DRVQVFJB	Cubelelo Drift 3M v3 3x3 Magnetic Speedcube (Standard) | Latest Version with New & Improved Internal Structure for Smooth Turns & Stability | Cube Toy for 6-10 Years Old Boys Girls Adults	NewItem	INR	178.44	178.44	1	0	1		
2026-06-08T01:02:17+00:00	8408501702		405-2546830-0633910	CustomerServiceIssue	1030300_EAN	X002C88WLZ	B0FBMGT6V7	Cubelelo Drift Explorer 3x3 Speed Cube | Best Starter Speedcube for Beginners | Perfect Brain Teaser for Kids Ages 4 to14 Years Old & Above Boys Girls Children | Smooth Turning Puzzle Toy for Adults	NewItem	INR	41.60	41.60	1	0	1		
2026-06-07T23:23:14+00:00	8408464402		407-9090630-4829113	CustomerReturn	1030300_EAN	X002C88WLZ	B0FBMGT6V7	Cubelelo Drift Explorer 3x3 Speed Cube | Best Starter Speedcube for Beginners | Perfect Brain Teaser for Kids Ages 4 to14 Years Old & Above Boys Girls Children | Smooth Turning Puzzle Toy for Adults	NewItem	INR	35.92	35.92	1	0	1		
2026-06-07T23:03:22+00:00	8408595122		406-1681626-5219560	CustomerReturn	1460502	X001VLPA4L	B08XJVBV15	Cubelelo Drift 3x3 & 4x4 Stickerless Combo Set – Premium Dual Speed Cube Bundle for All Skill Levels – Smooth Turning, Durable, and Vibrant Stickerless Design	NewItem	INR	379.66	379.66	1	0	1		
2026-06-07T22:12:37+00:00	8408779782		171-9676045-5620332	CustomerServiceIssue	1030604	X0027JJHDB	B0DRVQVFJB	Cubelelo Drift 3M v3 3x3 Magnetic Speedcube (Standard) | Latest Version with New & Improved Internal Structure for Smooth Turns & Stability | Cube Toy for 6-10 Years Old Boys Girls Adults	NewItem	INR	178.44	178.44	1	0	1		
2026-06-07T21:23:24+00:00	8408843832		402-7904034-5403552	CustomerServiceIssue	1140034	X001WWIYG5	B0CP1XHDTC	Cubelelo Drift Gear 3x3 Tiled Black Puzzle - Unique Gear Mechanism Speedcube for Enthusiasts & Beginners | Durable, Smooth-Turning, and Visually Striking 3x3 Magic Cube for Kid	NewItem	INR	379.66	379.66	1	0	1		
2026-06-07T20:03:06+00:00	8408323222		403-5933984-7482756	CustomerReturn	PLUXO01	X002C88X2D	B0DTP72KH3	Pluxo Neoprene Posture Corrector For Unisex Adjustable Posture Corrector Belt For Back Support, Spine Alignment & Pain Relief Comfortable & Lightweight For Relaxed use | Waist size 28-42 Inches	NewItem	INR	358.42	358.42	1	0	1		
2026-06-07T17:14:59+00:00	8407624992		403-0968748-9272309	CustomerReturn	1030603	X0027JJ8K3	B0DRVMTFN1	Cubelelo Drift 3M v3 3x3 (Magnetic UV Coated) Speedcube - New Version | Premium Glossy Finish, Ultra Fast & Smooth Turns, Enhanced Auto-Alignment with 48 Magnets | Puzzle Cube for Kids & Adults	NewItem	INR	564.24	564.24	1	0	1		
2026-06-07T17:09:36+00:00	8407483162		408-4002202-9259506	CustomerServiceIssue	1030700_EAN	X001P8LWWT	B0BRXJ9Q4G	Cubelelo Drift 3M Plus v2 3x3 (Magnetic) Cube | New Upgraded Version Based on MoYu RS3M v5 | Dual-Adjustment System | Premium Speedcube for Kids Boys Girls Ages 4+ Year Old & Adults	NewItem	INR	169.27	169.27	1	0	1		
2026-06-07T15:47:53+00:00	8407889162		171-2169563-3186721	CustomerServiceIssue	1280600_EAN	X001PEDWDF	B0BSFD6XY8	Cubelelo Drift Pyraminx M (Magnetic) Puzzle | Toys for Kids 4 5 6 7 8 to 14 Years Old & Above Boys Girls All Ages | Stickerless Pyramid Triangle High Speed Gift Cube Toy | Travel Friendly	NewItem	INR	154.99	154.99	1	0	1		
2026-06-07T14:44:20+00:00	8408084942		402-8154841-0565169	CustomerServiceIssue	1310035_EAN	X001PWV6K3	B0BV247KZ6	Cubelelo Magic Snake Rainbow Puzzle Cube (24 Wedges) | Twist and Turn Shape Creation Fun Game for Kids Boys Girls and Adults | Multicolor Brain Teaser Stress Buster Toy | for Ages 3 Years and Above	NewItem	INR	136.84	136.84	1	0	1		
2026-06-07T12:46:45+00:00	8407089782		402-5269275-5995562	CustomerServiceIssue	1030651	X0025EZ04D	B0DJQWJFSX	Cubelelo Drift 3M Plus v2 3x3 (Magnetic) (New Upgraded Version) | Based on MoYu RS3M v5 | Dual-Adjustment System | Speedcube for Kids & Adults | Magic Speedy Stress Buster Brainstorming Puzzle	NewItem	INR	564.23	564.23	1	0	1		
2026-06-07T11:05:11+00:00	8406258492		404-0936192-9974720	CustomerServiceIssue	1050200	X001GM0XER	B09K7QTCXP	Cubelelo Drift 5x5 Stickerless Speed Cube | AKA Professor's Cube Magic Puzzle for Kids & Adults | Smooth and Durable Speedy Brainstorming Puzzle| Ultimate Stress Buster and Mind Challenge	NewItem	INR	99.61	99.61	1	0	1		
2026-06-07T07:44:59+00:00	8405469732		404-1622902-6909917	CustomerReturn	1460503	X001VFXJDV	B08XK4V59M	Cubelelo Drift 2x2, 3x3 & 4x4 Premium Gift Box | 3-in-1 Puzzle Game Set | Triple the Challenge, Thrice the Fun | Ultimate Value Saver Combo | Brainstoming Toy for Children Kids & Adults	NewItem	INR	469.00	469.00	1	0	1		
2026-06-07T07:42:55+00:00	8405494262		408-7188959-3475540	CustomerReturn	1460553	X001WPZI9N	B0BYVHGR5H	Cubelelo Drift 2x2, 3x3 & Pyraminx Cube Combo (Stickerless) | Ideal for Kids Above 3 4 5 6 Years Old Boys Girls | 3 in 1 Speedcube Gift Set | High Speed Puzzle 3x3x3 2x2x2 Pyramid Triangle	NewItem	INR	113.90	113.90	1	0	1		
2026-06-07T04:58:50+00:00	8404955602		404-0147033-5937915	CustomerReturn	1280100a	X001LHLHUV	B09QYW9DYC	Cubelelo Drift Pyraminx Puzzle Speedcube | Beginner Starter Cube for Kids 3+ Year Old & Above | Triangle Pyramid Shape Stickerless 3x3 Cubes Toy | Ideal for Boys Girls Children 4 5 6+ Years & Adults	NewItem	INR	164.46	164.46	1	0	1		
2026-06-07T03:33:07+00:00	8405227392		171-7886366-0456301	CustomerServiceIssue	1030300_EAN	X002C88WLZ	B0FBMGT6V7	Cubelelo Drift Explorer 3x3 Speed Cube | Best Starter Speedcube for Beginners | Perfect Brain Teaser for Kids Ages 4 to14 Years Old & Above Boys Girls Children | Smooth Turning Puzzle Toy for Adults	NewItem	INR	41.60	41.60	1	0	1		
2026-06-07T02:42:49+00:00	8405204762			Damaged_Warehouse	1040300	X001G4QY25	B09HH8XQ14	Cubelelo Drift 4x4 (Black) Speedcube | Challenging Brain Teaser Puzzle Toy for Kids 7-14 Years Old Boys Girls & Adults All Ages | Fast Speed Cube for Intermediate and Advanced Cubers	NewItem	INR	55.34	55.34	1	0	1		
2026-06-07T02:25:11+00:00	8405162932		405-4582625-3078766	CustomerServiceIssue	1460501	X001VLOAKL	B08XK25RRF	Cubelelo Drift 2x2 & 3x3 Cube Gift Box Combo | 2-in-1 Puzzle Toy Game Set for Children Kids & Adults Ages 4 5 6 & Above | Double the Challenge, Twice the Fun | Ultimate Value Saver Combo	NewItem	INR	2.18	2.18	1	0	1		
2026-06-06T21:15:08+00:00	8403973342		405-6482206-9297909	CustomerServiceIssue	1460503	X001VFXJDV	B08XK4V59M	Cubelelo Drift 2x2, 3x3 & 4x4 Premium Gift Box | 3-in-1 Puzzle Game Set | Triple the Challenge, Thrice the Fun | Ultimate Value Saver Combo | Brainstoming Toy for Children Kids & Adults	NewItem	INR	39.80	39.80	1	0	1		
2026-06-06T20:26:56+00:00	8404183272		406-6230445-4460324	CustomerReturn	1630201	X001I5SK8D	B09QMNCWYG	Cubelelo Drift Infinity Cube (Green) | Magic Puzzle Cool Mini Gadget for Stress and Anxiety Relief for Kids and Adults | Desk Finger Flip Toy for Fun and Game | for Ages 3 Years and Above	NewItem	INR	199.80	199.80	1	0	1		
2026-06-06T19:40:52+00:00	8404455932		403-1165755-6157127	CustomerServiceIssue	1630202	X001ETHG47	B09B7PNSTV	Cubelelo Drift Infinity Cube (Blue) | Magic Puzzle Cool Mini Gadget for Stress and Anxiety Relief for Kids and Adults | Desk Finger Flip Toy for Fun and Game | for Ages 3 Years and Above	NewItem	INR	198.84	198.84	1	0	1		
2026-06-06T15:59:27+00:00	8403876352		171-8852194-4069955	CustomerReturn	1030300_EAN	X002C88WLZ	B0FBMGT6V7	Cubelelo Drift Explorer 3x3 Speed Cube | Best Starter Speedcube for Beginners | Perfect Brain Teaser for Kids Ages 4 to14 Years Old & Above Boys Girls Children | Smooth Turning Puzzle Toy for Adults	NewItem	INR	41.60	41.60	1	0	1		
2026-06-06T14:21:22+00:00	8403569832		402-5743643-4922759	CustomerReturn	1030400	X0012WM1NR	B07XPNC385	Cubelelo Drift 3x3 Black Speedcube | Beginner Cube for Kids & Adults | Magic Speed Stress Buster Brainstorming Puzzle (Multicolor) | Anti-Pop Technology | Smooth Turning | Durable	NewItem	INR	0.99	0.99	1	0	1		
2026-06-06T13:18:34+00:00	8402872232		408-2486397-9948303	CustomerServiceIssue	1030500	X0018CDFL3	B08H88N2N9	Cubelelo Drift Warrior 3x3 Stickerless Cube | Beginner Speedcube for Kids Boys Girls Above 3 4 5 6 Years Old & Above | Magic Puzzle Toy | Durable & Smooth Cube with Anti-Pop Design 3 3	NewItem	INR	7.90	7.90	1	0	1		
2026-06-06T01:14:51+00:00	8401098772		408-8606153-2539517	CustomerServiceIssue	1030604	X0027JJHDB	B0DRVQVFJB	Cubelelo Drift 3M v3 3x3 Magnetic Speedcube (Standard) | Latest Version with New & Improved Internal Structure for Smooth Turns & Stability | Cube Toy for 6-10 Years Old Boys Girls Adults	NewItem	INR	178.44	178.44	1	0	1		
2026-06-05T20:38:04+00:00	8400006342		403-3527433-3610751	CustomerServiceIssue	1120100	X0019BU32H	B08LBGYZ51	Cubelelo Drift 3x3 Mirror (Silver) Magic Speed Cube | Shape Shifter Speedcube with Durable Stickers | Advanced 3x3x3 Puzzle Toy for Kids Ages 7-14 Boys Girls & Adults | Collector's Item	NewItem	INR	55.34	55.34	1	0	1		
2026-06-05T19:31:10+00:00	8399996422		404-6371203-9810733	CustomerReturn	1030604	X0027JJHDB	B0DRVQVFJB	Cubelelo Drift 3M v3 3x3 Magnetic Speedcube (Standard) | Latest Version with New & Improved Internal Structure for Smooth Turns & Stability | Cube Toy for 6-10 Years Old Boys Girls Adults	NewItem	INR	178.44	178.44	1	0	1		
2026-06-05T19:20:27+00:00	8399752382		171-6089831-1813138	CustomerReturn	1460553	X001WPZI9N	B0BYVHGR5H	Cubelelo Drift 2x2, 3x3 & Pyraminx Cube Combo (Stickerless) | Ideal for Kids Above 3 4 5 6 Years Old Boys Girls | 3 in 1 Speedcube Gift Set | High Speed Puzzle 3x3x3 2x2x2 Pyramid Triangle	NewItem	INR	109.62	109.62	1	0	1		
2026-06-05T18:51:16+00:00	8399892772		406-2457466-7127538	CustomerReturn	1030604	X0027JJHDB	B0DRVQVFJB	Cubelelo Drift 3M v3 3x3 Magnetic Speedcube (Standard) | Latest Version with New & Improved Internal Structure for Smooth Turns & Stability | Cube Toy for 6-10 Years Old Boys Girls Adults	NewItem	INR	331.09	331.09	1	0	1		
2026-06-05T18:10:59+00:00	8400322012		171-3885814-2117924	CustomerReturn	1310036_EAN	X001PWQJFP	B0BV276B7T	Cubelelo Magic Snake Rainbow Puzzle Cube (72 Wedges) | Twist and Turn Shape Creation Fun Game for Kids Boys Girls and Adults | Multicolor Brain Teaser Stress Buster Toy | for Ages 3 Years and Above	NewItem	INR	4.06	4.06	1	0	1		
2026-06-05T17:18:52+00:00	8399732632		171-0977646-2637120	CustomerServiceIssue	1290300	X00239RFKR	B0DB6311DK	Cubelelo Drift Megaminx v2 Cube (New Improved Version) | 12-Sided Fun and Challenging Puzzle with Ridge Design | Smooth Turning Dodecahedron | Perfect for Speed-Cubing | Ideal for Kids & Adults	NewItem	INR	4.69	4.69	1	0	1		
2026-06-05T17:14:26+00:00	8399731562		406-1144955-1665160	CustomerReturn	1030300_EAN	X002C88WLZ	B0FBMGT6V7	Cubelelo Drift Explorer 3x3 Speed Cube | Best Starter Speedcube for Beginners | Perfect Brain Teaser for Kids Ages 4 to14 Years Old & Above Boys Girls Children | Smooth Turning Puzzle Toy for Adults	NewItem	INR	41.60	41.60	1	0	1		
2026-06-05T17:08:45+00:00	8399032442		404-8419592-4144312	CustomerServiceIssue	1030604	X0027JJHDB	B0DRVQVFJB	Cubelelo Drift 3M v3 3x3 Magnetic Speedcube (Standard) | Latest Version with New & Improved Internal Structure for Smooth Turns & Stability | Cube Toy for 6-10 Years Old Boys Girls Adults	NewItem	INR	331.08	331.08	1	0	1		
2026-06-05T15:57:47+00:00	8399836642			Damaged_Warehouse	1120200	X001G4N1DP	B08LKQHDBF	Cubelelo Drift 3x3 Mirror (Golden) Speed Cube | Shape Shifter Magic Speedcube Puzzle Toys for 7-14 Year Old Boys Girls and Adults All Ages | Advanced 3x3 with Durable Stickers | Collector's Item	NewItem	INR	105.14	105.14	1	0	1		
2026-06-05T15:30:35+00:00	8399595882		405-7604221-6633141	CustomerReturn	1630210	X00262W227	B09HH8CC7Y	Cubelelo Drift Number Sliding Magnetic Puzzle 4x4 | Toys For 6-10 Years Old Boys & Girls | 15-Blocks Brain Teaser Puzzle Game for Kids | Educational, Learning, Activity Toy for Return & Birthday Gifts	NewItem	INR	155.89	155.89	1	0	1		
2026-06-05T14:06:50+00:00	8398916252		408-7188959-3475540	CustomerServiceIssue	1460553	X001WPZI9N	B0BYVHGR5H	Cubelelo Drift 2x2, 3x3 & Pyraminx Cube Combo (Stickerless) | Ideal for Kids Above 3 4 5 6 Years Old Boys Girls | 3 in 1 Speedcube Gift Set | High Speed Puzzle 3x3x3 2x2x2 Pyramid Triangle	NewItem	INR	113.90	113.90	1	0	1		
2026-06-05T13:40:34+00:00	8399164012		408-3817884-6429905	CustomerReturn	1630210	X00262W227	B09HH8CC7Y	Cubelelo Drift Number Sliding Magnetic Puzzle 4x4 | Toys For 6-10 Years Old Boys & Girls | 15-Blocks Brain Teaser Puzzle Game for Kids | Educational, Learning, Activity Toy for Return & Birthday Gifts	NewItem	INR	155.90	155.90	1	0	1		
2026-06-05T12:23:50+00:00	8398649922		171-5444108-5638760	CustomerReturn	1630210	X00262W227	B09HH8CC7Y	Cubelelo Drift Number Sliding Magnetic Puzzle 4x4 | Toys For 6-10 Years Old Boys & Girls | 15-Blocks Brain Teaser Puzzle Game for Kids | Educational, Learning, Activity Toy for Return & Birthday Gifts	NewItem	INR	155.90	155.90	1	0	1		
